Date,Open,High,Low,Close,Adj Close,Volume
10-01-2018,932.599976,933.950012,928.650024,932.099976,903.951294,2307944
11-01-2018,932.099976,938,928.125,936.275024,908.000244,2029548
12-01-2018,936.5,939.075012,930,932.650024,904.484741,2168354
15-01-2018,934.974976,952.200012,929.924988,948.875,920.219666,6288222
16-01-2018,951.724976,955,942.625,950.075012,921.383484,3222692
17-01-2018,948.5,951.275024,943.5,945.25,916.704163,1452748
18-01-2018,962,977,959.025024,967.150024,937.94281,8324770
19-01-2018,967.575012,979.950012,959.625,976.099976,946.622498,5727994
22-01-2018,980,994,976.575012,981.674988,952.029053,4424884
23-01-2018,982.5,983.349976,971.650024,975.650024,946.186096,2523898
24-01-2018,976.275024,984.5,975.299988,978.825012,949.26532,2395284
25-01-2018,976.950012,990,975.25,987.474976,957.653992,4361834
29-01-2018,989,1003.474976,989,999.825012,969.631042,4117946
30-01-2018,998.900024,1000.950012,992.075012,997.75,967.618713,3198780
31-01-2018,994.700012,1006.75,993.5,1002.849976,972.564636,3471674
01-02-2018,1003,1007.5,992.650024,995.575012,965.50946,3260710
02-02-2018,993,994.950012,970.75,974,944.585938,3673062
05-02-2018,959,967.625,952.924988,956.924988,928.02655,3963392
06-02-2018,930,956,918.150024,948.400024,919.759033,5374902
07-02-2018,953.5,953.5,931.200012,936.400024,908.121399,4182486
08-02-2018,942,949.299988,933.25,940.474976,912.073364,2585722
09-02-2018,923.950012,932.349976,922.049988,924.75,896.823364,3204476
12-02-2018,930,943,927.575012,938.325012,909.988342,2190554
14-02-2018,944.900024,948.950012,937.325012,941.575012,913.140137,1788594
15-02-2018,944.849976,947.375,937.5,940.950012,912.534058,2457612
16-02-2018,941.950012,947.424988,937.825012,939.299988,910.933838,1791760
19-02-2018,941.299988,943.799988,929.525024,939.099976,910.739868,1827276
20-02-2018,942.375,942.924988,929.400024,931.599976,903.466309,2042034
21-02-2018,933.974976,934.275024,926.099976,928.700012,900.653992,1376536
22-02-2018,925,930,920.775024,926.599976,898.617371,6626798
23-02-2018,928.450012,942.424988,925.200012,940.275024,911.879395,2038374
26-02-2018,944.049988,957.400024,941.775024,955.775024,926.911377,2394442
27-02-2018,957.375,960.875,950,951.275024,922.547302,2393664
28-02-2018,944.775024,947.724976,939,942.099976,913.649292,2033182
01-03-2018,939.650024,946.650024,934,937.174988,908.873047,1954920
05-03-2018,937.075012,939,929.125,934.974976,906.739502,1890732
06-03-2018,935,939.950012,919.75,923.125,895.247314,2288414
07-03-2018,920,926.700012,914.25,916.299988,888.628418,2814082
08-03-2018,919.900024,929.25,916,926.424988,898.447693,2759362
09-03-2018,927.474976,932.625,922,925.525024,897.574951,2054054
12-03-2018,930.099976,934.724976,926.700012,933.625,905.430298,3278558
13-03-2018,933.724976,942.375,927.5,930.125,902.03595,2562100
14-03-2018,928,933.950012,924,932.25,904.096741,1840196
15-03-2018,932.599976,943.75,932.599976,940.400024,912.000671,2935462
16-03-2018,940,940.549988,923.275024,926.5,898.520325,3948168
19-03-2018,926.5,930,921.575012,923.625,895.732239,3919370
20-03-2018,922.549988,927.950012,917.625,919.75,891.974304,1828686
21-03-2018,924,931.599976,921.650024,929.450012,901.381409,2960570
22-03-2018,929.450012,940,927.549988,933.875,905.672668,3336612
23-03-2018,923.325012,926.549988,918.625,920.775024,892.968323,3595076
26-03-2018,919.950012,950,916.75,946.724976,918.134583,5250884
27-03-2018,946.900024,949.5,938,946.299988,917.722473,3068418
28-03-2018,941.474976,949.849976,938.025024,943.049988,914.570557,4418754
02-04-2018,945.25,967.875,945.25,965.599976,936.439636,2298184
03-04-2018,961.974976,962.849976,955.5,957.950012,929.02063,2039942
04-04-2018,956.474976,962.474976,939.224976,941.625,913.18866,1857054
05-04-2018,950.650024,957,945.099976,954.450012,925.626404,2429446
06-04-2018,956.099976,963.224976,952.900024,961.700012,932.657471,1860004
09-04-2018,959.400024,971,958.200012,969.525024,940.246094,2001768
10-04-2018,971.5,971.5,956.75,960.424988,931.420898,3033618
11-04-2018,957.950012,960,952.700012,959.424988,930.45105,1435406
12-04-2018,958,966.450012,952.950012,964.400024,935.27594,2356258
13-04-2018,964,970,959.549988,962.5,933.433228,1648586
16-04-2018,960,975,959.924988,971.049988,941.725037,1423872
17-04-2018,971.75,975.5,967.049988,974.25,944.828369,1333916
18-04-2018,975.5,976.75,965.025024,966.299988,937.118408,1356360
19-04-2018,970,972.400024,966.5,969.5,940.221863,1584516
20-04-2018,970.5,980.5,966.075012,977.950012,948.416565,4680690
23-04-2018,989.5,989.5,930.150024,967.875,938.645935,7652310
24-04-2018,967.5,974.025024,963,967.5,938.282227,2518708
25-04-2018,963.950012,969,956,960.375,931.372437,2010296
26-04-2018,958.400024,969.599976,955.625,965.125,935.978943,3923740
27-04-2018,966.5,967.75,956.25,961.700012,932.657471,2888504
30-04-2018,965,977.400024,964.400024,972.150024,942.791809,2304776
02-05-2018,975,989,973,984.75,955.01123,3550024
03-05-2018,984.025024,987.450012,973,983.950012,954.235474,2076386
04-05-2018,985,995,983.150024,994.25,964.224426,3440718
07-05-2018,990.825012,993.650024,987.5,988.700012,958.842041,2632064
08-05-2018,989.625,989.950012,977.299988,983.525024,953.823364,3550282
09-05-2018,978.075012,990.25,978.075012,989.200012,959.326965,2163666
10-05-2018,994.299988,999.5,991,996.349976,966.260925,3585836
11-05-2018,996.349976,1008.5,993,1005.875,975.498291,3028534
14-05-2018,1008.599976,1013.700012,1006.200012,1010.875,980.347351,2371458
15-05-2018,1013.525024,1032.5,1013.349976,1018.900024,988.130066,4913342
16-05-2018,1015.275024,1024.5,1008.575012,1011.674988,981.123169,3420802
17-05-2018,1011.924988,1022.224976,1006.25,1013.875,983.256775,3307738
18-05-2018,1012.349976,1012.349976,1001.75,1006.075012,975.692261,2608730
21-05-2018,1008.049988,1010.5,993.025024,996.525024,966.430786,2424054
22-05-2018,999.349976,1006.974976,992.75,994.950012,964.903259,1980186
23-05-2018,993.900024,997,981.700012,983.75,954.041443,2863146
24-05-2018,983.549988,995.125,978.174988,993,963.012146,2260372
25-05-2018,995,1008,994.950012,1004.349976,974.019409,2379794
28-05-2018,1003.900024,1026,1003,1021.099976,990.263489,2551970
29-05-2018,1019,1026.349976,1014.400024,1016.299988,985.608459,1675622
30-05-2018,1009.849976,1026.5,1008.150024,1024.175049,993.245728,2433498
31-05-2018,1050,1080,1040,1069.724976,1044.046265,19819596
01-06-2018,1058,1069,1050.5,1055.300049,1029.967651,10575678
04-06-2018,1075,1078.5,1018.974976,1023.099976,998.540466,44398162
05-06-2018,1025,1033.474976,1011.5,1031.800049,1007.031677,8552730
06-06-2018,1030.099976,1032.400024,1022.5,1028.675049,1003.981689,4891000
07-06-2018,1036.599976,1039.900024,1026.599976,1031.099976,1006.348389,5281948
08-06-2018,1029.5,1030.625,1017.5,1024.675049,1000.077759,3090444
11-06-2018,1025.949951,1031.474976,1019.400024,1021.150024,996.637329,3545594
12-06-2018,1025.949951,1026.349976,1019.200012,1021.924988,997.393616,2617128
13-06-2018,1026,1027.400024,1012.049988,1015.724976,991.342468,3948980
14-06-2018,1015,1022.5,1012.5,1018.700012,994.246094,8463788
15-06-2018,1013,1019.450012,1011.150024,1014.799988,990.439697,5440408
18-06-2018,1015.049988,1019.400024,1004.549988,1009.575012,985.34021,3743702
19-06-2018,1012.474976,1020.349976,1009.650024,1011.75,987.462952,5490576
20-06-2018,1013,1029,1012.5,1028.074951,1003.396057,4525856
21-06-2018,1030,1035.400024,1023.525024,1028.800049,1004.103699,6755352
22-06-2018,1028.474976,1044.400024,1024.925049,1041.675049,1016.669617,3924490
25-06-2018,1041.525024,1048.900024,1036.525024,1047.474976,1022.330383,3496168
26-06-2018,1043.025024,1051.5,1039.925049,1046.849976,1021.720276,4580966
27-06-2018,1046.5,1059.75,1045,1056.300049,1030.943604,9563402
28-06-2018,1057.5,1070,1055.599976,1065.425049,1039.849487,18766770
29-06-2018,1060.849976,1070,1052.550049,1054.224976,1028.918335,9729060
02-07-2018,1054.175049,1054.199951,1031.625,1036.625,1011.740784,4932438
03-07-2018,1036.625,1042.5,1032.800049,1035.099976,1010.252441,3431550
04-07-2018,1038.125,1054.025024,1034.5,1051.775024,1026.5271,3048996
05-07-2018,1052.5,1064.5,1046.275024,1061.875,1036.384766,4867984
06-07-2018,1056.650024,1067.775024,1055.675049,1057.574951,1032.187988,4060672
09-07-2018,1060.925049,1065,1053.875,1062.824951,1037.31189,3091148
10-07-2018,1064.949951,1074.800049,1062.5,1073.199951,1047.437744,5475368
11-07-2018,1072.525024,1077.849976,1067.400024,1074.125,1048.340576,2928960
12-07-2018,1076.449951,1089.925049,1076,1082.974976,1056.978027,4010334
13-07-2018,1084.199951,1095.400024,1081.550049,1090.449951,1064.27356,3580594
16-07-2018,1089.699951,1095.025024,1081.875,1084.425049,1058.393433,4508668
17-07-2018,1081.625,1090.5,1081.625,1088.375,1062.248535,3180962
18-07-2018,1093.5,1110,1086.824951,1088.099976,1061.980225,8730136
19-07-2018,1091.5,1096.75,1085.5,1093.050049,1066.811279,2652388
20-07-2018,1093.050049,1101.425049,1085.550049,1094.525024,1068.251099,5003482
23-07-2018,1075,1089,1069.025024,1078.224976,1052.342163,8440066
24-07-2018,1073.5,1084.5,1073.5,1079.875,1053.952637,2604396
25-07-2018,1082.324951,1088.400024,1080,1085.175049,1059.125488,3519308
26-07-2018,1082.5,1101.724976,1082.5,1096.300049,1069.983398,10640546
27-07-2018,1100.974976,1105.974976,1092.349976,1101.074951,1074.643555,5277298
30-07-2018,1099.5,1099.5,1079.699951,1084.949951,1058.905762,3584560
31-07-2018,1080,1092.949951,1075.025024,1089.75,1063.590576,4430472
01-08-2018,1081.400024,1087.5,1075.849976,1079.349976,1053.440186,3035780
02-08-2018,1076.75,1076.849976,1060.675049,1065.099976,1039.532349,4452852
03-08-2018,1066.775024,1073.525024,1057,1060.824951,1035.359741,6802004
06-08-2018,1060.5,1068.699951,1053.050049,1057.150024,1031.773071,2872316
07-08-2018,1062.5,1067.25,1054,1065.449951,1039.873901,3714228
08-08-2018,1067.925049,1075.900024,1066.525024,1068.175049,1042.533447,4972690
09-08-2018,1071,1071,1047.324951,1059.25,1033.822754,4472204
10-08-2018,1061.75,1061.900024,1049,1057.224976,1031.846191,2721470
13-08-2018,1042,1051.974976,1040,1045.824951,1020.719971,5027126
14-08-2018,1049,1052.5,1043.599976,1044.550049,1019.475647,2467982
16-08-2018,1041.5,1043.349976,1033.199951,1037.849976,1012.936462,5312580
17-08-2018,1041.449951,1046.525024,1035.824951,1038.675049,1013.741638,3032664
20-08-2018,1037.5,1053.800049,1037.5,1048.099976,1022.940369,3905568
21-08-2018,1049,1056,1046.324951,1048.025024,1022.867249,3888160
23-08-2018,1052.5,1053.5,1038.425049,1039.949951,1014.98584,6287276
24-08-2018,1035.5,1046.800049,1033.025024,1034.925049,1010.081665,4857314
27-08-2018,1038.5,1044.25,1035.125,1040.224976,1015.254333,6287394
28-08-2018,1044,1049.125,1039.400024,1047.425049,1022.281616,4986766
29-08-2018,1046.074951,1047.025024,1036.375,1039.25,1014.302856,4936846
30-08-2018,1041.800049,1043.949951,1030.925049,1033.050049,1008.25177,10913730
31-08-2018,1034.599976,1039.375,1029.125,1030.599976,1005.860474,7885750
03-09-2018,1034.699951,1039.474976,1031.75,1037.525024,1012.619202,3830804
04-09-2018,1038.449951,1038.974976,1024.5,1025.900024,1001.273254,3565268
05-09-2018,1026.900024,1030.099976,1017.775024,1022.924988,998.36969,2820754
06-09-2018,1024.5,1029.5,1016.299988,1026.099976,1001.468384,5201206
07-09-2018,1025.5,1030,1020.375,1028.474976,1003.786438,2959650
10-09-2018,1027.5,1027.5,1012.549988,1020.575012,996.076111,4299296
11-09-2018,1023.150024,1024,997.075012,1000.200012,976.190247,9093268
12-09-2018,1000.950012,1010.674988,994.775024,1005.924988,981.777771,6123004
14-09-2018,1009.924988,1018.700012,1009.474976,1014.799988,990.439697,5167336
17-09-2018,1010.650024,1011.474976,994,996.099976,972.188599,4669110
18-09-2018,997.450012,1004.924988,990.474976,994.599976,970.724609,4662868
19-09-2018,997.424988,999,978.25,980.674988,957.133911,8356132
21-09-2018,986.950012,999.924988,955.099976,985.125,961.477051,11305074
24-09-2018,983.625,986.099976,957.5,962.849976,939.736755,6695396
25-09-2018,962.849976,981,957.5,976.200012,952.766357,8341276
26-09-2018,981.474976,989,977.650024,984.099976,960.476685,7363362
27-09-2018,984.700012,993,977.575012,988.075012,964.356262,9176104
28-09-2018,990.325012,1007.724976,988.575012,1003.025024,978.947449,7230358
01-10-2018,1004.900024,1021,998.900024,1017.724976,993.294434,6224794
03-10-2018,1015.224976,1026.099976,1003.5,1015.575012,991.196167,7666074
04-10-2018,1004,1008.900024,971.5,978.875,955.377075,8985292
05-10-2018,976.974976,995,970.075012,982.650024,959.061523,7864590
08-10-2018,982.5,984.5,965,972.5,949.155151,10064010
09-10-2018,972.200012,982.5,965,970.299988,947.007996,6229682
10-10-2018,972.5,991.125,967.75,983.575012,959.964294,7969966
11-10-2018,962.5,974.150024,958.799988,968.775024,945.519592,7179952
12-10-2018,972.5,998.549988,971,990.924988,967.137817,4800160
15-10-2018,995,1005.400024,985.150024,1004.025024,979.923401,6292984
16-10-2018,1001.5,1009.099976,993.75,996.375,972.457031,4703002
17-10-2018,1003.049988,1006.5,981.75,987.299988,963.599854,3970398
19-10-2018,979.450012,990.424988,979,983.875,960.25708,4933674
22-10-2018,1007,1010,994.299988,999.450012,975.458252,10165580
23-10-2018,986.5,999.450012,986.5,992.424988,968.601868,9714282
24-10-2018,1002,1004.400024,986.299988,996.125,972.213013,9036168
25-10-2018,986.799988,1001.799988,981.224976,984.400024,960.769531,14923528
26-10-2018,984.400024,988.599976,974.5,980.599976,957.060669,7577856
29-10-2018,982.049988,982.474976,947.599976,963.150024,940.029541,8522140
30-10-2018,962.5,966,949.650024,956.375,933.417236,6914352
31-10-2018,951.025024,958.950012,942.5,955.875,932.92926,11724702
01-11-2018,965,965,948,956.099976,933.148804,9814526
02-11-2018,963,980,956,974.724976,951.326721,15046434
05-11-2018,974.950012,979.825012,969,978,954.523071,2852648
06-11-2018,977.5,988,971.474976,973.275024,949.911621,4242794
07-11-2018,980.5,982.474976,975,978.974976,955.47467,479380
09-11-2018,979.099976,979.950012,968.150024,972.700012,949.350403,5050810
12-11-2018,975.75,981,958.575012,960.525024,937.46759,3953882
13-11-2018,959.5,968.849976,954.099976,963.875,940.737183,6675210
14-11-2018,969.275024,980,968.299988,978.875,955.377075,13055318
15-11-2018,980.950012,988.650024,965.599976,987.575012,963.868225,5196262
16-11-2018,990.5,1006.5,990,1002.150024,978.093384,7906608
19-11-2018,1005.5,1010.5,1000.950012,1006.950012,982.778259,6143214
20-11-2018,1006.5,1009.799988,999.525024,1006.224976,982.070557,2852584
21-11-2018,1006.375,1011.974976,1002,1009.375,985.144958,3272802
22-11-2018,1006.625,1017.5,1000.075012,1002.75,978.679016,6487276
26-11-2018,1006.950012,1026,1006.025024,1024.900024,1000.297302,9092218
27-11-2018,1020.525024,1033.949951,1020.375,1032,1007.226868,6447720
28-11-2018,1032.5,1049.300049,1030.050049,1044.625,1019.548889,6510554
29-11-2018,1050.5,1068.699951,1047,1065.525024,1039.947144,15954318
30-11-2018,1065,1068.775024,1055,1064.224976,1038.678101,6520462
03-12-2018,1065.5,1071,1053.449951,1056.650024,1031.285156,5399928
04-12-2018,1052.699951,1055.5,1039.300049,1042.775024,1017.743103,4078710
05-12-2018,1039,1052.650024,1037.974976,1049.599976,1024.404297,5899422
06-12-2018,1044.849976,1050.824951,1042.5,1048.525024,1023.355103,5865126
07-12-2018,1053.349976,1059,1040.150024,1053.800049,1028.503662,4951960
10-12-2018,1032.949951,1052.400024,1032.949951,1044.375,1019.304626,5457528
11-12-2018,1028,1035.650024,1016,1029.775024,1005.055298,9452890
12-12-2018,1033.474976,1044.900024,1030.050049,1042.650024,1017.621216,5685244
13-12-2018,1047.5,1062.5,1045.650024,1050.650024,1025.429199,3532118
14-12-2018,1052.449951,1059,1044.025024,1047.849976,1022.69635,3079142
17-12-2018,1052,1066.300049,1049.5,1065.099976,1039.532349,4218662
18-12-2018,1062,1069.5,1051.300049,1067.724976,1042.094238,3706984
19-12-2018,1066.550049,1079.699951,1056.775024,1061.724976,1036.238403,4504948
20-12-2018,1056.275024,1070.224976,1051.324951,1068.724976,1043.07019,3990238
21-12-2018,1067,1074.550049,1054.525024,1055.574951,1030.235962,5110154
24-12-2018,1052,1052,1038.675049,1040.324951,1015.351807,2800744
26-12-2018,1038.5,1063.5,1034.5,1061.175049,1035.701416,3800958
27-12-2018,1066.5,1069.099976,1049.224976,1052.525024,1027.259155,5819934
28-12-2018,1058.675049,1068.875,1057.75,1061.449951,1035.969849,4707806
31-12-2018,1068.5,1068.5,1058.349976,1060.849976,1035.384277,2933264
01-01-2019,1063.824951,1075.5,1052.800049,1074.050049,1048.267578,3186720
02-01-2019,1071.400024,1073.75,1059.849976,1064.25,1038.702759,4067116
03-01-2019,1062.099976,1064.125,1051.5,1055.900024,1030.553101,6385832
04-01-2019,1057.625,1064.25,1055.175049,1058.724976,1033.310303,3643560
07-01-2019,1063.849976,1067.675049,1059,1060.324951,1034.871826,2693506
08-01-2019,1061,1061.75,1048.324951,1051.5,1026.258667,4171730
09-01-2019,1059,1060.675049,1051.300049,1058.400024,1032.993164,4284314
10-01-2019,1058.5,1061.900024,1046.324951,1054.25,1028.942871,3845770
11-01-2019,1056.900024,1062,1054,1055.949951,1030.601929,3204020
14-01-2019,1054.949951,1054.949951,1049.224976,1050.824951,1025.599976,2427580
15-01-2019,1052.525024,1063.25,1051,1060.949951,1035.481934,2543778
16-01-2019,1060.025024,1062.5,1054.125,1060.099976,1034.652344,2626226
17-01-2019,1062.625,1067.949951,1056.675049,1066.150024,1040.557129,4120114
18-01-2019,1067.5,1069.5,1057.275024,1065.125,1039.556641,2603988
21-01-2019,1069.974976,1083.25,1063.25,1074.074951,1048.29187,8780756
22-01-2019,1073,1073.400024,1064.525024,1067.925049,1042.289429,4398488
23-01-2019,1067,1067.925049,1050.724976,1052.699951,1027.429932,3812144
24-01-2019,1055,1060.824951,1048.949951,1051.125,1025.8927,5055786
25-01-2019,1046.5,1055,1045,1048,1022.842712,5631118
28-01-2019,1045,1051.025024,1038.375,1042.074951,1017.059998,7680218
29-01-2019,1039.125,1041.5,1026.5,1028.800049,1004.103699,7381394
30-01-2019,1028.625,1028.625,1014,1017.349976,992.928528,9257080
31-01-2019,1015.5,1044.875,1011,1039.974976,1015.010315,8289702
01-02-2019,1039.974976,1058.5,1038.300049,1045.224976,1020.134338,7827094
04-02-2019,1047.5,1056.5,1041.324951,1052.449951,1027.185913,3969144
05-02-2019,1054,1059.5,1048.5,1057.025024,1031.651123,4345144
06-02-2019,1058.125,1063.5,1056.800049,1061.324951,1035.8479,5437842
07-02-2019,1062.525024,1065,1052.925049,1058.625,1033.212646,3608654
08-02-2019,1056,1072.474976,1053.324951,1061.324951,1035.8479,6117822
11-02-2019,1056.650024,1071.449951,1056.650024,1069.824951,1044.143799,3518182
12-02-2019,1069,1074,1062.400024,1064.849976,1039.288208,4886194
14-02-2019,1070,1070,1052.800049,1055.099976,1029.772339,3720694
15-02-2019,1053.675049,1054.050049,1039.099976,1050.324951,1025.111938,4208262
18-02-2019,1053.400024,1059,1043,1044.949951,1019.865906,3569372
19-02-2019,1044.849976,1054.074951,1039.099976,1042.025024,1017.01123,2634318
20-02-2019,1044.25,1055.5,1040.949951,1054.175049,1028.869629,2446250
21-02-2019,1050.849976,1059.974976,1046.800049,1057.949951,1032.553955,2630772
22-02-2019,1059.699951,1064.050049,1044.550049,1045.724976,1020.622314,4445354
25-02-2019,1047.574951,1064.974976,1047.574951,1062.699951,1037.189819,4070298
26-02-2019,1055.625,1062.5,1050.550049,1055.324951,1029.991821,4803714
27-02-2019,1058.050049,1062.224976,1044.074951,1046.125,1021.012817,3515046
28-02-2019,1046.550049,1052.925049,1036.599976,1038.775024,1013.839172,5822688
01-03-2019,1043.125,1050.449951,1038.5,1041.675049,1016.669617,4676464
05-03-2019,1044.449951,1055.550049,1035,1053.550049,1028.259521,5918638
06-03-2019,1055,1055.150024,1045.275024,1052.125,1026.868652,4229022
07-03-2019,1054.800049,1065,1047.5,1063.25,1037.726685,5102426
08-03-2019,1057.525024,1065,1054.724976,1064.099976,1038.556274,3526730
11-03-2019,1066,1071.849976,1061.099976,1064.224976,1038.678101,4612054
12-03-2019,1073.5,1087.5,1068.5,1085.5,1059.442627,7548646
13-03-2019,1087.5,1117,1086.050049,1113.275024,1086.550903,28583174
14-03-2019,1122.425049,1123.75,1105.300049,1112.375,1085.672485,7689932
15-03-2019,1115.5,1129.949951,1114.025024,1126.5,1099.458374,6381544
18-03-2019,1130.949951,1145.824951,1123.5,1130.724976,1103.581909,7179360
19-03-2019,1134.75,1137.949951,1125.5,1133.875,1106.656372,5978996
20-03-2019,1134.5,1150,1130.525024,1149.5,1121.90625,5855996
22-03-2019,1150,1153.5,1135.400024,1138.074951,1110.755371,15201940
25-03-2019,1130,1143.925049,1126.5,1140.650024,1113.268799,4599630
26-03-2019,1137.949951,1157.5,1136.300049,1155.675049,1127.932983,5893424
27-03-2019,1159.275024,1164.025024,1139.525024,1149.724976,1122.125854,6942650
28-03-2019,1149.400024,1162.5,1143.925049,1151.400024,1123.76062,9777164
01-04-2019,1162.625,1166,1152.300049,1155.900024,1128.152588,4823538
02-04-2019,1160,1160,1142.724976,1147.425049,1119.881104,5455248
03-04-2019,1146.050049,1158,1144.125,1146.375,1118.856323,3829726
04-04-2019,1146.375,1156.5,1140,1141.974976,1114.562012,4605776
05-04-2019,1143.900024,1156.875,1141,1152.800049,1125.127075,4175590
08-04-2019,1159.5,1161.474976,1140.050049,1144.699951,1117.221313,3199066
09-04-2019,1148.300049,1151.5,1133.5,1143.625,1116.172241,5388800
10-04-2019,1125,1142,1115.5,1118.675049,1091.821289,54064350
11-04-2019,1122.449951,1131.5,1118.474976,1128.75,1101.654419,4396650
12-04-2019,1126.050049,1136.099976,1126.050049,1132.625,1105.436401,4585222
15-04-2019,1135,1146.449951,1132.175049,1144.400024,1116.928711,5109890
16-04-2019,1145.474976,1154.949951,1140.150024,1152.525024,1124.858643,4136888
18-04-2019,1156.5,1157.525024,1144,1146.824951,1119.29541,5307428
22-04-2019,1162.5,1162.5,1130.5,1134.349976,1107.119995,10490210
23-04-2019,1138.775024,1145,1120.800049,1122.650024,1095.700806,7641200
24-04-2019,1125,1141.949951,1123.525024,1139.875,1112.512329,6177064
25-04-2019,1143.449951,1149.400024,1128.974976,1131.724976,1104.557861,9043318
26-04-2019,1132.949951,1142.5,1128.449951,1140.474976,1113.0979,5853784
30-04-2019,1142.5,1160,1139.199951,1158.724976,1130.90979,6268418
02-05-2019,1161.75,1179.824951,1158.75,1177.900024,1149.624512,8584650
03-05-2019,1182.099976,1189,1178.25,1183.974976,1155.553467,6175760
06-05-2019,1174,1175.949951,1158.525024,1164.224976,1136.27771,6874046
07-05-2019,1175.949951,1179,1159,1161.175049,1133.301147,4962102
08-05-2019,1161.275024,1161.900024,1144,1153.625,1125.932251,6032104
09-05-2019,1150,1150,1135.800049,1145.449951,1117.953491,4513862
10-05-2019,1145.675049,1162.449951,1145.675049,1148.25,1120.686157,5297100
13-05-2019,1148.025024,1156.675049,1140,1143.599976,1116.147827,5535816
14-05-2019,1148.349976,1155.5,1137.775024,1143.949951,1116.489502,5247372
15-05-2019,1148,1153.599976,1141.099976,1143.349976,1115.903931,4478174
16-05-2019,1140.275024,1159.5,1140,1155.324951,1127.591309,4025068
17-05-2019,1156.5,1184.650024,1155.800049,1181.050049,1152.698853,7379390
20-05-2019,1204,1219.349976,1190,1216.175049,1186.980713,8849816
21-05-2019,1219,1224.699951,1199.724976,1201.849976,1172.999634,5162588
22-05-2019,1205.925049,1213,1197.125,1202.875,1174,5693330
23-05-2019,1204.5,1219.949951,1159.550049,1166.050049,1138.059082,16540998
24-05-2019,1179.849976,1193.074951,1170.074951,1186.675049,1158.188965,6846400
27-05-2019,1189.449951,1210.949951,1186.125,1204.175049,1175.268677,6024512
28-05-2019,1208.25,1210,1193.525024,1208.099976,1179.099487,3682420
29-05-2019,1205.099976,1215.400024,1205.099976,1208.449951,1179.441162,3737608
30-05-2019,1208,1223.949951,1206.525024,1219.775024,1190.494263,4679600
31-05-2019,1228.400024,1232.5,1178.400024,1212.675049,1183.564819,9892540
03-06-2019,1213.5,1229.900024,1212.474976,1228.550049,1199.058716,4240430
04-06-2019,1227.5,1232.875,1220.525024,1226.150024,1196.716309,3221494
06-06-2019,1226.599976,1235,1206.675049,1211.675049,1182.588867,7817462
07-06-2019,1212.824951,1227.125,1204.5,1223.824951,1194.447021,3985466
